angDist,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,_RAJ2000,_DEJ2000,recno,GaiaDR2,RA_ICRS,DE_ICRS,Distcore,Member,MS,Xraycat,SepX-ray,X-rayID,LX,Per,2RXSID,2RXPID,1RXHID,ChandraID,_RA.icrs,_DE.icrs
4.768165,673421418,65.62630264520,10.43344971387,,,,,,,3300725905060172288,,,STAR,gaia2,gaia2,,,,,,,,,,20.462400,0.019646,20.032,0.600,goffs,,,,,,,,,,,,,,,,,,65.62630264520,10.43344971387,65.6256319874343,10.434598297723,392,3300725905060807936,65.62563198743,10.43459829772,5.64761538429016,Core,M,2RXS_UP,,,2.60091530287057,,,,,,65.62563198743,10.43459829772
1.857632,283751025,63.64308666770,10.70138765787,19796,0671-00211-1,504-006916,04143433+1042050,,J041434.40+104205.1,3300934223858467072,41023824,,STAR,tmgaia2,tmgaia2,119.708,0.087,-5.775,0.083,gaia2,22.2932,0.0444,7.105,0.023,6.965590,0.000327,6.611,0.006,gbprp,spect,6242.3,114.9,4.2766,0.0811,,,1.325,0.057,1.210,0.168,44.7989,0.0896,,,0.0895,0.0898,63.64361119965,10.70136279536,63.6436111996541,10.7013627953575,393,3300934223858467072,63.64361119965,10.70136279536,6.15802478824346,Core,M,2RXP,13.864744573706,2RXP J041434.6+104218,14.8057378039793,,2RXS J041434.9+104209,2RXP J041434.6+104218,1RXH J041434.3+104202,,63.64361119965,10.70136279536
2.209173,311129426,59.79239823278,9.28394229189,,,,03591018+0917023,,J035910.27+091702.2,3301997524618877568,,,STAR,tmgaia2,tmgaia2,142.527,0.227,-0.290,0.158,gaia2,23.7157,0.1227,17.790,0.200,15.960300,0.000943,14.463,0.008,cdwrf,cdwrf,2963.0,157.0,5.1116,0.0334,,,0.176,0.005,0.146,0.020,42.1168,0.2192,,,0.2181,0.2204,59.79302003572,9.28394104331,59.7930200357212,9.2839410433083,394,3301997524618877568,59.79302003572,9.28394104331,9.54098575334467,Core,M,2RXS_UP,,,2.29374309122154,,,,,,59.79302003572,9.28394104331
2.687074,415339071,58.84161728985,9.78837055582,,,499-005981,03552198+0947180,,J035522.10+094718.2,3302846072717868416,39804909,,STAR,tmgaia2,tmgaia2,173.272,0.107,-5.510,0.079,gaia2,28.5890,0.0536,14.685,0.115,14.564400,0.000373,14.683,0.006,gbprp,gaia2,,,,,,,,,,,34.9433,0.0658,,,0.0657,0.0660,58.84237434294,9.78834683361,58.8423743429395,9.7883468336067,395,3302846072717868416,58.84237434294,9.78834683361,14.2980543285322,Core,,2RXS_UP,,,1.5557624641845,,,,,,58.84237434294,9.78834683361
1.856582,283606595,61.85213197672,10.74061668380,,,,04072451+1044264,,J040724.59+104426.1,3303530209469039616,,,STAR,tmgaia2,tmgaia2,119.515,0.300,-7.955,0.171,gaia2,21.3126,0.1356,18.000,0.200,16.240101,0.001111,14.745,0.008,cdwrf,cdwrf,2965.0,157.0,5.1231,0.0356,,,0.171,0.005,0.141,0.020,46.8604,0.3000,,,0.2981,0.3018,61.85265573088,10.74058243264,61.8526557308774,10.7405824326354,396,3303530209469039616,61.85265573088,10.74058243264,6.67339261260814,Core,M,2RXS_UP,,,3.26748376751584,,,,,,61.85265573088,10.74058243264
2.152604,408000559,63.20804198836,11.24624019177,,,507-006567,04124992+1114462,,J041250.02+111446.4,3303984513928122752,,,STAR,tmgaia2,tmgaia2,138.473,0.286,-10.594,0.177,gaia2,24.7251,0.1374,17.840,0.200,15.496500,0.000799,14.033,0.007,cdwrf,cdwrf,3021.0,157.0,5.0739,0.0270,,,0.195,0.006,0.164,0.020,40.3997,0.2260,,,0.2247,0.2273,63.20864986394,11.24619457761,63.2086498639387,11.2461945776096,397,3303984513928122752,63.20864986394,11.24619457761,8.44407630634209,Core,M,2RXP_UP,2845.94421447413,010306-mpe_/rp800193n001,0.556084741517438,,,,,,63.20864986394,11.24619457761
1.819192,283828030,64.04526670570,11.53375297050,,,,04161086+1132016,,J041610.95+113201.4,3304096595394580608,,,STAR,tmgaia2,tmgaia2,116.762,0.216,-11.903,0.176,gaia2,21.9985,0.1237,18.300,0.200,15.855200,0.001028,14.375,0.008,cdwrf,cdwrf,3010.0,157.0,5.0875,0.0295,,,0.187,0.006,0.157,0.020,45.4005,0.2569,,,0.2555,0.2584,64.04577979168,11.53370171977,64.0457797916842,11.5337017197674,398,3304096595394580608,64.04577979168,11.53370171977,5.29816004234385,Core,M,2RXS_UP,,,2.93970942625075,,,,,,64.04577979168,11.53370171977
1.858966,389042741,62.11111404921,12.19184625644,19316,0674-00079-1,511-006752,04082667+1211304,,J040826.74+121130.5,3304337251002413952,41415011,,STAR,tmgaia2,tmgaia2,119.433,0.124,-10.943,0.080,gaia2,21.5318,0.0694,11.280,0.030,10.702600,0.000581,9.908,0.006,gbprp,gaia2,4104.0,125.2,4.5337,0.1131,,,0.717,0.068,0.640,0.083,46.3815,0.1504,,,0.1499,0.1508,62.11164014011,12.19179914082,62.1116401401054,12.1917991408163,399,3304337251002413952,62.11164014011,12.19179914082,5.65468614634363,Core,M,XMM,,,0.574157740530523,12.96,,2RXP J040826.8+121134,,,62.11164014011,12.19179914082
1.790840,434229836,63.61356063299,12.43531464549,19786,0675-00351-1,513-007279,04142723+1226070,,J041427.33+122607.0,3304412601908736512,41417345,,STAR,tmgaia2,tmgaia2,114.795,0.224,-13.083,0.107,gaia2,21.1305,0.0748,8.050,0.030,7.878440,0.000892,7.455,0.006,gbprp,spect,5811.7,104.5,4.4027,0.0731,0.1444,0.0214,1.067,0.045,1.050,0.131,47.2612,0.1684,,,0.1679,0.1690,63.61406676319,12.43525831852,63.6140667631908,12.4352583185241,400,3304412601908736512,63.61406676319,12.43525831852,4.73843011537679,Core,M,2RXP,6.02599233275754,2RXP J041427.6+122609,9.76582519537581,,2RXS J041426.1+122608,2RXP J041427.6+122609,1RXH J041427.1+122612,,63.61406676319,12.43525831852
0.268855,389052456,62.77679663365,12.79671525709,,,,04110642+1247481,,J041106.49+124748.1,3304478125929665152,,,STAR,tmgaia2,tmgaia2,132.294,0.350,-13.270,0.200,gaia2,23.0414,0.1274,18.430,0.200,16.540501,0.001283,14.959,0.008,cdwrf,cdwrf,2867.0,157.0,5.1400,0.0379,,,0.163,0.005,0.134,0.020,43.3480,0.2412,,,0.2398,0.2425,62.77738074084,12.79665812301,62.7768425092369,12.7967750573002,401,3304478125928333824,62.77684250924,12.7967750573,6.14711239042163,Core,M,XMM,,,0.280486736554087,,,,,,62.77684250924,12.7967750573
2.116809,673449495,62.77624442755,12.79684984929,,,,,,,3304478125928333824,,,STAR,gaia2,gaia2,135.459,1.486,-17.371,1.354,gaia2,23.2045,0.6951,,,19.042601,0.005599,18.613,0.600,goffs,gaia2,,,,,,,,,,,43.1147,1.3039,,,1.2652,1.3426,62.77684250924,12.79677505730,62.7768425092369,12.7967750573002,401,3304478125928333824,62.77684250924,12.7967750573,6.14711239042163,Core,M,XMM,,,0.280486736554087,,,,,,62.77684250924,12.7967750573
2.060847,389052456,62.77679663365,12.79671525709,,,,04110642+1247481,,J041106.49+124748.1,3304478125929665152,,,STAR,tmgaia2,tmgaia2,132.294,0.350,-13.270,0.200,gaia2,23.0414,0.1274,18.430,0.200,16.540501,0.001283,14.959,0.008,cdwrf,cdwrf,2867.0,157.0,5.1400,0.0379,,,0.163,0.005,0.134,0.020,43.3480,0.2412,,,0.2398,0.2425,62.77738074084,12.79665812301,62.7773807408425,12.7966581230099,402,3304478125929665152,62.77738074084,12.79665812301,5.96947515312572,Core,M,XMM,,,0.283606276498093,0.9,,,,,62.77738074084,12.79665812301
4.048394,673449495,62.77624442755,12.79684984929,,,,,,,3304478125928333824,,,STAR,gaia2,gaia2,135.459,1.486,-17.371,1.354,gaia2,23.2045,0.6951,,,19.042601,0.005599,18.613,0.600,goffs,gaia2,,,,,,,,,,,43.1147,1.3039,,,1.2652,1.3426,62.77684250924,12.79677505730,62.7773807408425,12.7966581230099,402,3304478125929665152,62.77738074084,12.79665812301,5.96947515312572,Core,M,XMM,,,0.283606276498093,0.9,,,,,62.77738074084,12.79665812301
1.709527,389019328,61.64431850609,13.54912435182,,,518-007363,04063463+1332566,1237673326541471797,J040634.70+133256.6,3305524242524308352,40739388,,STAR,tmgaia2,tmgaia2,108.947,0.290,-17.173,0.134,gaia2,20.0360,0.1511,13.407,0.038,12.440900,0.000397,11.324,0.007,cdwrf,cdwrf,3563.0,157.0,4.7316,0.0085,,,0.507,0.015,0.505,0.020,49.8433,0.3781,,,0.3753,0.3809,61.64480101187,13.54905041513,61.6448010118727,13.5490504151298,403,3305524242524308352,61.64480101187,13.54905041513,6.1241651581396,Core,M,2RXS,12.7539869409892,2RXS J040635.2+133249,4.70635644412122,16.68,2RXS J040635.2+133249,,,,61.64480101187,13.54905041513
1.640780,673471680,67.81501939071,10.70337684341,,,,,,,3305860933598991104,,,STAR,gaia2,gaia2,105.347,0.579,-10.376,0.253,gaia2,21.2846,0.2513,,,17.621500,0.001021,16.199,0.011,gbprp,gaia2,,,,,,,,,,,46.9307,0.5579,,,0.5513,0.5644,67.81548099920,10.70333216801,67.8154809992046,10.7033321680098,404,3305860933598991104,67.8154809992,10.70333216801,5.17924466851862,Core,M,2RXS_UP,,,1.82111298988695,,,,,,67.8154809992,10.70333216801
3.534800,373053974,67.81572100125,10.70428531649,,,504-007650,04311576+1042154,,J043115.83+104215.1,3305860933600191872,41026787,,STAR,tmgaia2,tmgaia2,103.018,0.323,-10.891,0.166,gaia2,21.7460,0.1731,15.043,0.040,13.631200,0.000517,12.271,0.007,cdwrf,cdwrf,3191.0,157.0,4.8344,0.0033,,,0.392,0.012,0.382,0.021,45.9298,0.3681,,,0.3651,0.3710,67.81617240591,10.70423842458,67.8154809992046,10.7033321680098,404,3305860933598991104,67.8154809992,10.70333216801,5.17924466851862,Core,M,2RXS_UP,,,1.82111298988695,,,,,,67.8154809992,10.70333216801
1.605678,373053974,67.81572100125,10.70428531649,,,504-007650,04311576+1042154,,J043115.83+104215.1,3305860933600191872,41026787,,STAR,tmgaia2,tmgaia2,103.018,0.323,-10.891,0.166,gaia2,21.7460,0.1731,15.043,0.040,13.631200,0.000517,12.271,0.007,cdwrf,cdwrf,3191.0,157.0,4.8344,0.0033,,,0.392,0.012,0.382,0.021,45.9298,0.3681,,,0.3651,0.3710,67.81617240591,10.70423842458,67.8161724059141,10.7042384245784,405,3305860933600191872,67.81617240591,10.70423842458,5.22874896028449,Core,M,2RXS_UP,,,1.74466390893618,,,,,,67.81617240591,10.70423842458
1.606944,373052731,67.73821416216,10.75176743633,21066,0673-00700-1,504-007636,04305716+1045063,,J043057.24+104506.5,3305871825637254912,40487363,,STAR,tmgaia2,tmgaia2,103.098,0.165,-10.912,0.078,gaia2,21.5155,0.0617,7.034,0.023,6.904550,0.000181,6.571,0.006,gbprp,spect,6434.4,110.5,4.3060,0.0792,,,1.327,0.053,1.300,0.207,46.4162,0.1338,,,0.1335,0.1342,67.73866598830,10.75172045615,67.7386659882988,10.7517204561525,406,3305871825637254912,67.7386659883,10.75172045615,5.13663789345556,Core,M,2RXS,14.3104182710915,2RXS J043057.7+104455,11.9966968800918,,2RXS J043057.7+104455,,,,67.7386659883,10.75172045615
1.784342,373053873,67.83151219549,10.92377619505,,,505-007677,04311955+1055256,,J043119.64+105525.4,3305881652522411520,41026718,,STAR,tmgaia2,tmgaia2,114.730,0.137,-9.454,0.078,gaia2,23.0683,0.0650,16.533,0.212,14.884000,0.000725,13.465,0.007,cdwrf,cdwrf,3095.0,157.0,4.9895,0.0141,,,0.248,0.007,0.218,0.020,43.2958,0.1227,,,0.1223,0.1231,67.83201528784,10.92373549238,67.8320152878369,10.9237354923754,407,3305881652522411520,67.83201528784,10.92373549238,6.05195053828574,Core,M,2RXS_UP,,,1.54583181867124,0.930861828677585,,,,,67.83201528784,10.92373549238
1.600917,372949214,66.18339784192,10.77204276882,,,504-007293,04244401+1046192,,J042444.08+104619.2,3306016372760404992,41025509,,STAR,tmgaia2,tmgaia2,102.778,0.111,-10.221,0.074,gaia2,20.4585,0.0579,14.088,0.029,12.990100,0.000609,11.804,0.007,cdwrf,cdwrf,3453.0,157.0,4.7900,0.0057,,,0.440,0.013,0.436,0.020,48.8110,0.1389,,,0.1385,0.1393,66.18384829596,10.77199876335,66.1838482959553,10.7719987633542,408,3306016372760404992,66.18384829596,10.77199876335,5.58741576862457,Core,M,2RXS_UP,,,2.47528875314817,,,,,,66.18384829596,10.77199876335
1.415996,373191391,69.31068267041,11.32411182870,,,507-007700,04371455+1119268,,J043714.62+111926.7,3306247446297683072,41426893,,STAR,tmgaia2,tmgaia2,90.748,0.115,-10.507,0.051,gaia2,19.2757,0.0631,16.610,0.200,14.674500,0.000421,13.333,0.007,cdwrf,cdwrf,3221.0,157.0,4.9408,0.0075,,,0.287,0.009,0.261,0.020,51.8018,0.1707,,,0.1701,0.1712,69.31108114981,11.32406658877,69.3110811498135,11.3240665887725,409,3306247446297683072,69.31108114981,11.32406658877,7.09797342811084,Core,M,2RXP,8.96134776834936,2RXP J043715.1+111924,1.84207791397178,,,2RXP J043714.6+111924,,,69.31108114981,11.32406658877
1.415996,373191391,69.31068267041,11.32411182870,,,507-007700,04371455+1119268,,J043714.62+111926.7,3306247446297683072,41426893,,STAR,tmgaia2,tmgaia2,90.748,0.115,-10.507,0.051,gaia2,19.2757,0.0631,16.610,0.200,14.674500,0.000421,13.333,0.007,cdwrf,cdwrf,3221.0,157.0,4.9408,0.0075,,,0.287,0.009,0.261,0.020,51.8018,0.1707,,,0.1701,0.1712,69.31108114981,11.32406658877,69.3110811498135,11.3240665887725,410,3306247446297683072,69.31108114981,11.32406658877,7.09797342811084,Core,M,2RXP,8.96134776834936,2RXP J043715.1+111924,1.84207791397178,,,2RXP J043715.1+111924,,,69.31108114981,11.32406658877
1.386570,245897521,69.29128810797,12.10550893897,,,511-007938,04370989+1206200,,J043709.97+120619.7,3306443434245315200,41426839,,STAR,tmgaia2,tmgaia2,88.816,0.150,-10.685,0.066,gaia2,19.5330,0.0688,16.770,0.200,14.828400,0.000506,13.441,0.007,cdwrf,cdwrf,3148.0,157.0,4.9499,0.0087,,,0.279,0.008,0.253,0.020,51.1208,0.1813,,,0.1806,0.1819,69.29167920572,12.10546293524,69.2916792057163,12.1054629352393,411,3306443434245315200,69.29167920572,12.10546293524,6.1453001532759,Core,M,2RXP_UP,2869.9683317899,990610-gsfc/rp200980n001,1.13799918069635,,,,,,69.29167920572,12.10546293524
1.639520,245904110,69.53942356755,12.51083106175,21589,0690-01547-1,513-008381,04380945+1230388,,J043809.54+123039.0,3306483944376792832,,,STAR,tmgaia2,tmgaia2,104.912,0.670,-13.488,0.528,gaia2,22.6374,0.3453,4.273,0.023,4.264490,0.004282,4.190,0.007,gbprp,spect,8246.1,105.6,3.8797,0.0712,,0.2200,2.703,0.083,2.020,0.300,44.1378,0.6781,,,0.6679,0.6883,69.53988625856,12.51077298838,69.5398862585598,12.5107729883781,412,3306483944376792832,69.53988625856,12.51077298838,4.90093372569544,Core,,2RXS,4.37496529672484,2RXS J043809.6+123038,3.49737543607463,,2RXS J043809.6+123038,,,,69.53988625856,12.51077298838
1.671563,245821902,67.81697582879,12.20014075527,,,512-007481,04311605+1212005,,J043116.14+121159.9,3306588707218380288,41424013,,STAR,tmgaia2,tmgaia2,106.956,0.142,-13.802,0.081,gaia2,22.0371,0.0680,15.388,0.087,14.404000,0.000391,13.043,0.007,cdwrf,cdwrf,3186.0,157.0,4.9291,0.0058,,,0.297,0.009,0.273,0.020,45.3193,0.1408,,,0.1403,0.1412,67.81744697444,12.20008133255,67.8174469744427,12.2000813325482,413,3306588707218380288,67.81744697444,12.20008133255,4.22747936361203,Core,M,2RXP,2.57856756784248,2RXP J043116.1+121203,2.15475671848199,,,2RXP J043116.1+121159,,,67.81744697444,12.20008133255
1.671563,245821902,67.81697582879,12.20014075527,,,512-007481,04311605+1212005,,J043116.14+121159.9,3306588707218380288,41424013,,STAR,tmgaia2,tmgaia2,106.956,0.142,-13.802,0.081,gaia2,22.0371,0.0680,15.388,0.087,14.404000,0.000391,13.043,0.007,cdwrf,cdwrf,3186.0,157.0,4.9291,0.0058,,,0.297,0.009,0.273,0.020,45.3193,0.1408,,,0.1403,0.1412,67.81744697444,12.20008133255,67.8174469744427,12.2000813325482,414,3306588707218380288,67.81744697444,12.20008133255,4.22747936361203,Core,M,2RXP,2.57856756784248,2RXP J043116.1+121203,2.15475671848199,,,2RXP J043116.1+121203,,,67.81744697444,12.20008133255
1.671563,245821902,67.81697582879,12.20014075527,,,512-007481,04311605+1212005,,J043116.14+121159.9,3306588707218380288,41424013,,STAR,tmgaia2,tmgaia2,106.956,0.142,-13.802,0.081,gaia2,22.0371,0.0680,15.388,0.087,14.404000,0.000391,13.043,0.007,cdwrf,cdwrf,3186.0,157.0,4.9291,0.0058,,,0.297,0.009,0.273,0.020,45.3193,0.1408,,,0.1403,0.1412,67.81744697444,12.20008133255,67.8174469744427,12.2000813325482,415,3306588707218380288,67.81744697444,12.20008133255,4.22747936361203,Core,M,2RXP,2.57856756784248,2RXP J043116.1+121203,2.15475671848199,,,2RXP J043116.3+121159,,,67.81744697444,12.20008133255
1.518765,245833510,68.18919575161,12.06666959026,,,511-007728,04324540+1204002,,J043245.47+120359.8,3306592418070112384,41424701,,STAR,tmgaia2,tmgaia2,96.952,0.105,-14.186,0.070,gaia2,20.5500,0.0566,15.018,0.104,13.763800,0.000826,12.479,0.008,cdwrf,cdwrf,3302.0,157.0,4.8586,0.0009,,,0.366,0.011,0.353,0.020,48.5939,0.1348,,,0.1344,0.1352,68.18962261758,12.06660851155,68.189622617584,12.0666085115472,416,3306592418070112384,68.18962261758,12.06660851155,4.49112994125699,Core,M,2RXS,38.8124477146337,2RXS J043242.9+120417,4.82229449814951,,2RXS J043242.9+120417,,,,68.18962261758,12.06660851155
1.433947,245871692,68.96570509761,12.25556353523,,,,04355175+1215199,,J043551.82+121519.9,3306634646189021440,,,STAR,tmgaia2,tmgaia2,91.543,0.321,-13.357,0.148,gaia2,19.7456,0.1606,19.540,0.200,17.518000,0.001088,15.866,0.009,cdwrf,cdwrf,2842.0,157.0,5.2097,0.0527,,,0.137,0.004,0.111,0.020,50.5762,0.4139,,,0.4106,0.4173,68.96610843466,12.25550602751,68.9661084346573,12.2555060275094,417,3306634646189021440,68.96610843466,12.25550602751,5.60099160820471,Core,M,2RXS_UP,,,2.80910226869526,,,,,,68.96610843466,12.25550602751
4.510137,673489819,68.96494128176,12.25602437656,,,,,,,3306634646188284672,,,STAR,gaia2,gaia2,,,,,,,,21.473,0.175,20.969299,0.014305,20.173,0.058,gbprp,,,,,,,,,,,,,,,,,,68.96494128176,12.25602437656,68.9661084346573,12.2555060275094,417,3306634646189021440,68.96610843466,12.25550602751,5.60099160820471,Core,M,2RXS_UP,,,2.80910226869526,,,,,,68.96610843466,12.25550602751
4.853717,673489818,68.96472886297,12.25552420075,,,,,,,3306634646188206464,,,STAR,gaia2,gaia2,,,,,,,,,,21.028799,0.017432,20.599,0.600,goffs,,,,,,,,,,,,,,,,,,68.96472886297,12.25552420075,68.9661084346573,12.2555060275094,417,3306634646189021440,68.96610843466,12.25550602751,5.60099160820471,Core,M,2RXS_UP,,,2.80910226869526,,,,,,68.96610843466,12.25550602751
1.550792,245858638,68.43734471568,12.71121005738,,,514-007931,04334494+1242403,,J043345.03+124240.0,3306722607119077120,41425089,,STAR,tmgaia2,tmgaia2,99.022,0.124,-14.314,0.071,gaia2,21.1400,0.0616,14.345,0.206,14.262500,0.000372,14.504,0.006,gbprp,gaia2,,,,,,,,,,,47.2396,0.1385,,,0.1382,0.1389,68.43778177155,12.71114842887,68.4377817715528,12.7111484288732,418,3306722607119077120,68.43778177155,12.71114842887,3.66288011316351,Core,,2RXP_UP,2365.19736665132,990609-gsfc/rp200911n001,0.779974946505358,,,,,,68.43778177155,12.71114842887
1.361872,372919064,65.99792931562,11.38303095114,,,507-007018,04235950+1122588,,J042359.56+112258.8,3306849703791332864,41421047,,STAR,tmgaia2,tmgaia2,87.526,0.109,-7.689,0.077,gaia2,17.1870,0.0654,15.233,0.049,13.939800,0.000842,12.672,0.008,cdwrf,cdwrf,3334.0,157.0,4.8364,0.0028,,,0.389,0.012,0.380,0.020,58.0869,0.2222,,,0.2214,0.2231,65.99831372338,11.38299784559,65.9983137233809,11.382997845588,419,3306849703791332864,65.99831372338,11.38299784559,12.3197539813213,Core,M,2RXS_UP,,,3.52764718125549,,,,,,65.99831372338,11.38299784559
1.913017,372897088,65.60701489305,11.30572371779,20419,0676-00680-1,507-006955,04222568+1118205,,J042225.77+111820.4,3306856541379219456,41420541,,STAR,tmgaia2,tmgaia2,122.670,0.317,-13.590,0.186,gaia2,23.8993,0.1726,9.790,0.030,9.353230,0.000512,8.640,0.006,gbprp,spect,4551.1,144.5,4.4100,0.1093,,,0.876,0.080,0.720,0.088,41.7956,0.3037,,,0.3015,0.3059,65.60755350732,11.30566520707,65.6075535073243,11.3056652070682,420,3306856541379219456,65.60755350732,11.30566520707,6.91299350671791,Core,M,2RXS_UP,,,1.86655067389127,,,,,,65.60755350732,11.30566520707
1.717155,373027194,66.94197734278,11.73641899084,20826,0676-00062-1,509-007173,04274607+1144110,,J042746.14+114411.0,3306922958753764992,40487172,,STAR,tmgaia2,tmgaia2,110.085,0.072,-12.427,0.048,gaia2,22.0226,0.0380,7.490,0.030,7.356550,0.000721,6.974,0.006,gbprp,spect,6140.0,142.1,4.3742,0.0856,0.1900,0.1000,1.159,0.057,1.160,0.158,45.3485,0.0786,,,0.0785,0.0788,66.94246144056,11.73636548611,66.9424614405577,11.7363654861061,421,3306922958753764992,66.94246144056,11.73636548611,4.54473521295586,Core,M,1RXH,2.11113910347626,1RXH J042746.0+114413,25.9012350311361,5.14,2RXS J042746.0+114355,,1RXH J042746.0+114413,,66.94246144056,11.73636548611
1.742873,435919621,65.33233618225,12.04391409536,,,511-007243,04211974+1202380,,J042119.84+120238.0,3307131900322333312,41420135,,STAR,tmgaia2,tmgaia2,111.660,2.000,-13.250,2.000,sblink,,,16.670,0.200,14.701300,0.000661,13.254,0.008,cdwrf,cdwrf,3047.0,157.0,4.9270,0.0057,,,0.299,0.009,0.275,0.020,,,,,,,65.33282776124,12.04385704718,65.3328277612432,12.0438570471796,422,3307131900322333312,65.33282776124,12.04385704718,4.37705513919522,Core,M,2RXS_UP,,,2.45749695792726,,,,,,65.33282776124,12.04385704718
1.556732,435940603,66.06408911613,12.24729130528,,,512-007172,04241537+1214500,,J042415.45+121450.0,3307198077178624128,41421150,,STAR,tmgaia2,tmgaia2,99.629,0.177,-12.690,0.110,gaia2,19.6187,0.0933,16.460,0.200,14.697100,0.001012,13.345,0.008,cdwrf,cdwrf,3207.0,157.0,4.9448,0.0080,,,0.283,0.009,0.258,0.020,50.8986,0.2435,,,0.2423,0.2446,66.06452806605,12.24723666726,66.0645280660473,12.2472366672622,423,3307198077178624128,66.06452806605,12.24723666726,5.7357273304935,Core,M,2RXS,15.7979638454717,2RXS J042414.5+121501,2.57904029889419,,2RXS J042414.5+121501,,,,66.06452806605,12.24723666726
1.843286,245821931,67.73888505304,12.30378872935,,,512-007465,04305731+1218136,,J043057.41+121813.4,3307342353720064384,41423858,,STAR,tmgaia2,tmgaia2,117.359,0.154,-19.215,0.080,gaia2,24.6475,0.0750,13.990,0.120,12.841400,0.000535,11.587,0.007,cdwrf,cdwrf,3348.0,157.0,4.7928,0.0055,,,0.437,0.013,0.433,0.020,40.5251,0.1242,,,0.1238,0.1245,67.73940222747,12.30370599643,67.7394022274679,12.3037059964347,424,3307342353720064384,67.73940222747,12.30370599643,7.39191466105288,Core,M,2RXP,2.37893106156802,2RXP J043057.4+121815,6.63791137846058,,2RXS J043057.6+121811,2RXP J043057.4+121814,,,67.73940222747,12.30370599643
1.843286,245821931,67.73888505304,12.30378872935,,,512-007465,04305731+1218136,,J043057.41+121813.4,3307342353720064384,41423858,,STAR,tmgaia2,tmgaia2,117.359,0.154,-19.215,0.080,gaia2,24.6475,0.0750,13.990,0.120,12.841400,0.000535,11.587,0.007,cdwrf,cdwrf,3348.0,157.0,4.7928,0.0055,,,0.437,0.013,0.433,0.020,40.5251,0.1242,,,0.1238,0.1245,67.73940222747,12.30370599643,67.7394022274679,12.3037059964347,425,3307342353720064384,67.73940222747,12.30370599643,7.39191466105288,Core,M,2RXP,2.37893106156802,2RXP J043057.4+121815,6.63791137846058,,,2RXP J043057.4+121815,,,67.73940222747,12.30370599643
1.843286,245821931,67.73888505304,12.30378872935,,,512-007465,04305731+1218136,,J043057.41+121813.4,3307342353720064384,41423858,,STAR,tmgaia2,tmgaia2,117.359,0.154,-19.215,0.080,gaia2,24.6475,0.0750,13.990,0.120,12.841400,0.000535,11.587,0.007,cdwrf,cdwrf,3348.0,157.0,4.7928,0.0055,,,0.437,0.013,0.433,0.020,40.5251,0.1242,,,0.1238,0.1245,67.73940222747,12.30370599643,67.7394022274679,12.3037059964347,426,3307342353720064384,67.73940222747,12.30370599643,7.39191466105288,Core,M,2RXP,2.37893106156802,2RXP J043057.4+121815,6.63791137846058,,,2RXP J043057.5+121814,,,67.73940222747,12.30370599643
